+----------------------------------------------------+------------------------------------------------------------+---------+----------+---------+-----------+--------------------------------------------------------------+--------+---------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+----------------------------------------------------+------------------------------------------------------------+---------+----------+---------+-----------+--------------------------------------------------------------+--------+---------------------------------------------------------------------------+
| Mod name                                           | Registry name                                              | BlockID | Subtypes | Item ID | Item meta | Display name                                                 | Exists | Ore Dict keys                                                             |
| Quark                                              | quark:stained_clay_tiles_silver_stairs                     |     663 |    false |    5080 |         0 | Light Gray Hardened Clay Tiles Stairs                        | true   |                                                                           |
| Quark                                              | quark:stained_clay_tiles_white_slab                        |     671 |    false |    5088 |         0 | White Hardened Clay Tiles Slab                               | true   |                                                                           |
| Quark                                              | quark:stained_clay_tiles_white_slab_double                 |     672 |        ? |       - |         - | tile.stained_clay_tiles_white_slab_double.name               | true   |                                                                           |
| Quark                                              | quark:stained_clay_tiles_white_stairs                      |     655 |    false |    5072 |         0 | White Hardened Clay Tiles Stairs                             | true   |                                                                           |
| Quark                                              | quark:stained_clay_tiles_yellow_slab                       |     679 |    false |    5092 |         0 | Yellow Hardened Clay Tiles Slab                              | true   |                                                                           |
| Quark                                              | quark:stained_clay_tiles_yellow_slab_double                |     680 |        ? |       - |         - | tile.stained_clay_tiles_yellow_slab_double.name              | true   |                                                                           |
| Quark                                              | quark:stained_clay_tiles_yellow_stairs                     |     659 |    false |    5076 |         0 | Yellow Hardened Clay Tiles Stairs                            | true   |                                                                           |
| Quark                                              | quark:stone_andesite_bricks_slab                           |     774 |    false |    5159 |         0 | Andesite Brick Slab                                          | true   |                                                                           |
| Quark                                              | quark:stone_andesite_bricks_slab_double                    |     775 |        ? |       - |         - | tile.stone_andesite_bricks_slab_double.name                  | true   |                                                                           |
| Quark                                              | quark:stone_andesite_bricks_stairs                         |     766 |    false |    5153 |         0 | Andesite Brick Stairs                                        | true   |                                                                           |
| Quark                                              | quark:stone_andesite_bricks_wall                           |     784 |    false |    5165 |         0 | Andesite Brick Wall                                          | true   |                                                                           |
| Quark                                              | quark:stone_andesite_slab                                  |     738 |    false |    5133 |         0 | Andesite Slab                                                | true   |                                                                           |
| Quark                                              | quark:stone_andesite_slab_double                           |     739 |        ? |       - |         - | tile.stone_andesite_slab_double.name                         | true   |                                                                           |
| Quark                                              | quark:stone_andesite_stairs                                |     737 |    false |    5132 |         0 | Andesite Stairs                                              | true   |                                                                           |
| Quark                                              | quark:stone_andesite_wall                                  |     639 |    false |    5057 |         0 | Andesite Wall                                                | true   |                                                                           |
| Quark                                              | quark:stone_basalt_bricks_slab                             |     776 |    false |    5160 |         0 | Basalt Brick Slab                                            | true   |                                                                           |
| Quark                                              | quark:stone_basalt_bricks_slab_double                      |     777 |        ? |       - |         - | tile.stone_basalt_bricks_slab_double.name                    | true   |                                                                           |
| Quark                                              | quark:stone_basalt_bricks_stairs                           |     767 |    false |    5154 |         0 | Basalt Brick Stairs                                          | true   |                                                                           |
| Quark                                              | quark:stone_basalt_bricks_wall                             |     785 |    false |    5166 |         0 | Basalt Brick Wall                                            | true   |                                                                           |
| Quark                                              | quark:stone_basalt_slab                                    |     608 |    false |    5034 |         0 | Basalt Slab                                                  | true   |                                                                           |
| Quark                                              | quark:stone_basalt_slab_double                             |     609 |        ? |       - |         - | tile.stone_basalt_slab_double.name                           | true   |                                                                           |
| Quark                                              | quark:stone_basalt_stairs                                  |     610 |    false |    5035 |         0 | Basalt Stairs                                                | true   |                                                                           |
| Quark                                              | quark:stone_diorite_bricks_slab                            |     772 |    false |    5158 |         0 | Diorite Brick Slab                                           | true   |                                                                           |
| Quark                                              | quark:stone_diorite_bricks_slab_double                     |     773 |        ? |       - |         - | tile.stone_diorite_bricks_slab_double.name                   | true   |                                                                           |
| Quark                                              | quark:stone_diorite_bricks_stairs                          |     765 |    false |    5152 |         0 | Diorite Brick Stairs                                         | true   |                                                                           |
| Quark                                              | quark:stone_diorite_bricks_wall                            |     783 |    false |    5164 |         0 | Diorite Brick Wall                                           | true   |                                                                           |
| Quark                                              | quark:stone_diorite_slab                                   |     735 |    false |    5131 |         0 | Diorite Slab                                                 | true   |                                                                           |
| Quark                                              | quark:stone_diorite_slab_double                            |     736 |        ? |       - |         - | tile.stone_diorite_slab_double.name                          | true   |                                                                           |
| Quark                                              | quark:stone_diorite_stairs                                 |     734 |    false |    5130 |         0 | Diorite Stairs                                               | true   |                                                                           |
| Quark                                              | quark:stone_diorite_wall                                   |     638 |    false |    5056 |         0 | Diorite Wall                                                 | true   |                                                                           |
| Quark                                              | quark:stone_granite_bricks_slab                            |     770 |    false |    5157 |         0 | Granite Brick Slab                                           | true   |                                                                           |
| Quark                                              | quark:stone_granite_bricks_slab_double                     |     771 |        ? |       - |         - | tile.stone_granite_bricks_slab_double.name                   | true   |                                                                           |
| Quark                                              | quark:stone_granite_bricks_stairs                          |     764 |    false |    5151 |         0 | Granite Brick Stairs                                         | true   |                                                                           |
| Quark                                              | quark:stone_granite_bricks_wall                            |     782 |    false |    5163 |         0 | Granite Brick Wall                                           | true   |                                                                           |
| Quark                                              | quark:stone_granite_slab                                   |     732 |    false |    5129 |         0 | Granite Slab                                                 | true   |                                                                           |
| Quark                                              | quark:stone_granite_slab_double                            |     733 |        ? |       - |         - | tile.stone_granite_slab_double.name                          | true   |                                                                           |
| Quark                                              | quark:stone_granite_stairs                                 |     731 |    false |    5128 |         0 | Granite Stairs                                               | true   |                                                                           |
| Quark                                              | quark:stone_granite_wall                                   |     637 |    false |    5055 |         0 | Granite Wall                                                 | true   |                                                                           |
| Quark                                              | quark:stone_limestone_bricks_slab                          |     780 |    false |    5162 |         0 | Limestone Brick Slab                                         | true   |                                                                           |
| Quark                                              | quark:stone_limestone_bricks_slab_double                   |     781 |        ? |       - |         - | tile.stone_limestone_bricks_slab_double.name                 | true   |                                                                           |
| Quark                                              | quark:stone_limestone_bricks_stairs                        |     769 |    false |    5156 |         0 | Limestone Brick Stairs                                       | true   |                                                                           |
| Quark                                              | quark:stone_limestone_bricks_wall                          |     787 |    false |    5168 |         0 | Limestone Brick Wall                                         | true   |                                                                           |
| Quark                                              | quark:stone_limestone_slab                                 |     596 |    false |    5020 |         0 | Limestone Slab                                               | true   |                                                                           |
| Quark                                              | quark:stone_limestone_slab_double                          |     597 |        ? |       - |         - | tile.stone_limestone_slab_double.name                        | true   |                                                                           |
| Quark                                              | quark:stone_limestone_stairs                               |     598 |    false |    5021 |         0 | Limestone Stairs                                             | true   |                                                                           |
| Quark                                              | quark:stone_marble_bricks_slab                             |     778 |    false |    5161 |         0 | Marble Brick Slab                                            | true   |                                                                           |
| Quark                                              | quark:stone_marble_bricks_slab_double                      |     779 |        ? |       - |         - | tile.stone_marble_bricks_slab_double.name                    | true   |                                                                           |
| Quark                                              | quark:stone_marble_bricks_stairs                           |     768 |    false |    5155 |         0 | Marble Brick Stairs                                          | true   |                                                                           |
| Quark                                              | quark:stone_marble_bricks_wall                             |     786 |    false |    5167 |         0 | Marble Brick Wall                                            | true   |                                                                           |
| Quark                                              | quark:stone_marble_slab                                    |     591 |    false |    5016 |         0 | Marble Slab                                                  | true   |                                                                           |
| Quark                                              | quark:stone_marble_slab_double                             |     592 |        ? |       - |         - | tile.stone_marble_slab_double.name                           | true   |                                                                           |
| Quark                                              | quark:stone_marble_stairs                                  |     593 |    false |    5017 |         0 | Marble Stairs                                                | true   |                                                                           |
| Quark                                              | quark:stone_stairs                                         |     730 |    false |    5127 |         0 | Stone Stairs                                                 | true   |                                                                           |
| Quark                                              | quark:stone_wall                                           |     636 |    false |    5054 |         0 | Stone Wall                                                   | true   |                                                                           |
| Quark                                              | quark:stonebrick_wall                                      |     642 |    false |    5060 |         0 | Stone Brick Wall                                             | true   |                                                                           |
| Quark                                              | quark:thatch                                               |     755 |    false |    5144 |         0 | Thatch                                                       | true   |                                                                           |
| Quark                                              | quark:thatch_slab                                          |     757 |    false |    5146 |         0 | Thatch Slab                                                  | true   |                                                                           |
| Quark                                              | quark:thatch_slab_double                                   |     758 |        ? |       - |         - | tile.thatch_slab_double.name                                 | true   |                                                                           |
| Quark                                              | quark:thatch_stairs                                        |     756 |    false |    5145 |         0 | Thatch Stairs                                                | true   |                                                                           |
| Quark                                              | quark:vertical_planks                                      |     794 |    false |    5174 |         0 | Vertical Oak Wood Planks                                     | true   | plankWood                                                                 |
| Quark                                              | quark:world_stone_bricks                                   |     763 |    false |    5150 |         0 | Granite Bricks                                               | true   |                                                                           |
| RFTools                                            | rftools:block_protector                                    |    3964 |    false |   11495 |         0 | Block Protector                                              | true   |                                                                           |
| RFTools                                            | rftools:booster                                            |    3972 |    false |   11505 |         0 | Booster                                                      | true   |                                                                           |
| RFTools                                            | rftools:builder                                            |    3943 |    false |   11450 |         0 | Builder Block                                                | true   |                                                                           |
| RFTools                                            | rftools:coalgenerator                                      |    3913 |    false |   11396 |         0 | Coal Generator                                               | true   |                                                                           |
| RFTools                                            | rftools:counter_block                                      |    3933 |    false |   11440 |         0 | Counter                                                      | true   |                                                                           |
| RFTools                                            | rftools:crafter1                                           |    3914 |    false |   11397 |         0 | Crafter Tier 1                                               | true   |                                                                           |
| RFTools                                            | rftools:crafter2                                           |    3915 |    false |   11398 |         0 | Crafter Tier 2                                               | true   |                                                                           |
| RFTools                                            | rftools:crafter3                                           |    3916 |    false |   11399 |         0 | Crafter Tier 3                                               | true   |                                                                           |
| RFTools                                            | rftools:creative_screen                                    |    3928 |    false |   11419 |         0 | Creative Screen                                              | true   |                                                                           |
| RFTools                                            | rftools:destination_analyzer                               |    3925 |    false |   11413 |         0 | Destination Analyzer                                         | true   |                                                                           |
| RFTools                                            | rftools:dialing_device                                     |    3923 |    false |   11411 |         0 | Dialing Device                                               | true   |                                                                           |
| RFTools                                            | rftools:dimensional_shard_ore                              |    3912 |     true |   11395 |         0 | Dimensional Shard Ore                                        | true   |                                                                           |
| RFTools                                            | rftools:dimensional_shard_ore                              |    3912 |     true |   11395 |         0 | Dimensional Shard Ore                                        | true   |                                                                           |
| RFTools                                            | rftools:dimensional_shard_ore                              |    3912 |     true |   11395 |         1 | Dimensional Shard Ore                                        | true   |                                                                           |
| RFTools                                            | rftools:dimensional_shard_ore                              |    3912 |     true |   11395 |         2 | Dimensional Shard Ore                                        | true   |                                                                           |
| RFTools                                            | rftools:elevator                                           |    3971 |    false |   11504 |         0 | Elevator                                                     | true   |                                                                           |
| RFTools                                            | rftools:ender_monitor                                      |    3969 |    false |   11502 |         0 | Ender Monitor                                                | true   |                                                                           |
| RFTools                                            | rftools:endergenic                                         |    3967 |    false |   11500 |         0 | Endergenic Generator                                         | true   |                                                                           |
| RFTools                                            | rftools:environmental_controller                           |    3961 |    false |   11471 |         0 | Environmental Controller                                     | true   |                                                                           |
| RFTools                                            | rftools:invchecker_block                                   |    3937 |    false |   11444 |         0 | Inventory Checker                                            | true   |                                                                           |
| RFTools                                            | rftools:invisible_shield_block                             |    3956 |    false |   11466 |         0 | Invisible Shield Block                                       | true   |                                                                           |
| RFTools                                            | rftools:item_filter                                        |    3965 |    false |   11496 |         0 | Item Filter                                                  | true   |                                                                           |
| RFTools                                            | rftools:level_emitter                                      |    3920 |    false |   11403 |         0 | Level Emitter                                                | true   |                                                                           |
| RFTools                                            | rftools:liquid_monitor                                     |    3951 |    false |   11461 |         0 | Liquid Monitor                                               | true   |                                                                           |
| RFTools                                            | rftools:logic_block                                        |    3936 |    false |   11443 |         0 | Logic Gate                                                   | true   |                                                                           |
| RFTools                                            | rftools:machine_base                                       |    3911 |    false |   11394 |         0 | Machine Base                                                 | true   |                                                                           |
| RFTools                                            | rftools:machine_frame                                      |    3910 |    false |   11393 |         0 | Machine Frame                                                | true   |                                                                           |
| RFTools                                            | rftools:machine_infuser                                    |    3940 |    false |   11447 |         0 | Machine Infuser                                              | true   |                                                                           |
| RFTools                                            | rftools:matter_beamer                                      |    3963 |    false |   11494 |         0 | Matter Beamer                                                | true   |                                                                           |
| RFTools                                            | rftools:matter_booster                                     |    3926 |    false |   11414 |         0 | Matter Booster                                               | true   |                                                                           |
| RFTools                                            | rftools:matter_receiver                                    |    3922 |    false |   11410 |         0 | Matter Receiver                                              | true   |                                                                           |
| RFTools                                            | rftools:matter_transmitter                                 |    3921 |    false |   11409 |         0 | Matter Transmitter                                           | true   |                                                                           |
| RFTools                                            | rftools:modular_storage                                    |    3917 |    false |   11400 |         0 | Modular Storage                                              | true   |                                                                           |
| RFTools                                            | rftools:notick_invisible_shield_block                      |    3957 |    false |   11467 |         0 | Invisible Shield Block                                       | true   |                                                                           |
| RFTools                                            | rftools:notick_solid_shield_block                          |    3959 |    false |   11469 |         0 | Solid Shield Block                                           | true   |                                                                           |
| RFTools                                            | rftools:pearl_injector                                     |    3968 |    false |   11501 |         0 | Pearl Injector                                               | true   |                                                                           |
| RFTools                                            | rftools:powercell                                          |    3945 |    false |   11454 |         0 | Powercell                                                    | true   |                                                                           |
| RFTools                                            | rftools:powercell_advanced                                 |    3946 |    false |   11455 |         0 | Advanced Powercell                                           | true   |                                                                           |
| RFTools                                            | rftools:powercell_creative                                 |    3947 |    false |   11456 |         0 | Creative Powercell                                           | true   |                                                                           |
| RFTools                                            | rftools:powercell_simple                                   |    3948 |    false |   11457 |         0 | Simple Powercell                                             | true   |                                                                           |
| RFTools                                            | rftools:redstone_receiver_block                            |    3935 |    false |   11442 |         0 | Redstone Receiver                                            | true   |                                                                           |
| RFTools                                            | rftools:redstone_transmitter_block                         |    3934 |    false |   11441 |         0 | Redstone Transmitter                                         | true   |                                                                           |
| RFTools                                            | rftools:relay                                              |    3949 |    false |   11459 |         0 | Power Relay                                                  | true   |                                                                           |
| RFTools                                            | rftools:remote_storage                                     |    3918 |    false |   11401 |         0 | Remote Storage                                               | true   |                                                                           |
| RFTools                                            | rftools:rf_monitor                                         |    3950 |    false |   11460 |         0 | RF Monitor                                                   | true   |                                                                           |
| RFTools                                            | rftools:screen                                             |    3927 |    false |   11418 |         0 | Screen                                                       | true   |                                                                           |
| RFTools                                            | rftools:screen_controller                                  |    3930 |    false |   11421 |         0 | Screen Controller                                            | true   |                                                                           |
| RFTools                                            | rftools:screen_hitblock                                    |    3929 |    false |   11420 |         0 | Screen                                                       | true   |                                                                           |
| RFTools                                            | rftools:security_manager                                   |    3966 |    false |   11497 |         0 | Security Manager                                             | true   |                                                                           |
| RFTools                                            | rftools:sensor_block                                       |    3938 |    false |   11445 |         0 | Sensor                                                       | true   |                                                                           |
| RFTools                                            | rftools:sequencer_block                                    |    3931 |    false |   11438 |         0 | Sequencer                                                    | true   |                                                                           |
| RFTools                                            | rftools:shield_block1                                      |    3952 |    false |   11462 |         0 | Shield Projector Tier 1                                      | true   |                                                                           |
| RFTools                                            | rftools:shield_block2                                      |    3953 |    false |   11463 |         0 | Shield Projector Tier 2                                      | true   |                                                                           |
| RFTools                                            | rftools:shield_block3                                      |    3954 |    false |   11464 |         0 | Shield Projector Tier 3                                      | true   |                                                                           |
| RFTools                                            | rftools:shield_block4                                      |    3955 |    false |   11465 |         0 | Shield Projector Tier 4                                      | true   |                                                                           |
| RFTools                                            | rftools:shield_template_block                              |    3960 |     true |   11470 |         0 | Shield Template                                              | true   |                                                                           |
| RFTools                                            | rftools:shield_template_block                              |    3960 |     true |   11470 |         1 | Shield Template                                              | true   |                                                                           |
| RFTools                                            | rftools:shield_template_block                              |    3960 |     true |   11470 |         2 | Shield Template                                              | true   |                                                                           |
| RFTools                                            | rftools:shield_template_block                              |    3960 |     true |   11470 |         3 | Shield Template                                              | true   |                                                                           |
| RFTools                                            | rftools:simple_dialer                                      |    3924 |    false |   11412 |         0 | Simple Dialer                                                | true   |                                                                           |
| RFTools                                            | rftools:solid_shield_block                                 |    3958 |    false |   11468 |         0 | Solid Shield Block                                           | true   |                                                                           |
| RFTools                                            | rftools:space_chamber                                      |    3941 |    false |   11448 |         0 | Space Chamber Corner Block                                   | true   |                                                                           |
| RFTools                                            | rftools:space_chamber_controller                           |    3942 |    false |   11449 |         0 | Space Chamber Controller Block                               | true   |                                                                           |
| RFTools                                            | rftools:spawner                                            |    3962 |    false |   11493 |         0 | Spawner                                                      | true   |                                                                           |
| RFTools                                            | rftools:storage_scanner                                    |    3970 |    false |   11503 |         0 | Storage Scanner                                              | true   |                                                                           |
| RFTools                                            | rftools:storage_terminal                                   |    3919 |    false |   11402 |         0 | Storage Terminal                                             | true   |                                                                           |
| RFTools                                            | rftools:support_block                                      |    3944 |    false |   11451 |         0 | Support Block                                                | true   |                                                                           |
| RFTools                                            | rftools:timer_block                                        |    3932 |    false |   11439 |         0 | Timer                                                        | true   |                                                                           |
| RFTools                                            | rftools:wire_block                                         |    3939 |    false |   11446 |         0 | Wire                                                         | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |         0 | Solid (0 ~ Natural Floor)                                    | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |         1 | Solid (1 ~ Barrier)                                          | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |         2 | Solid (2)                                                    | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |         3 | Solid (3)                                                    | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |         4 | Solid (4)                                                    | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |         5 | Solid (5)                                                    | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |         6 | Solid (6)                                                    | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |         7 | Solid (7)                                                    | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |         8 | Solid (8)                                                    | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |         9 | Solid (9)                                                    | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |        10 | Solid (10)                                                   | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |        11 | Solid (11)                                                   | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |        12 | Solid (12)                                                   | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |        13 | Solid (13)                                                   | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |        14 | Solid (14)                                                   | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_solid                                   |    3875 |     true |   11299 |        15 | Solid (15)                                                   | true   |                                                                           |
| Recurrent Complex                                  | reccomplex:generic_space                                   |    3874 |     true |   11298 |         0 | Space (0 ~ Negative Space)                                   | true   |                                                                           |
